code,year,population_total
SYC,1944,33075
SYC,1945,33595
SYC,1946,34123
SYC,1947,34660
SYC,1948,35206
SYC,1949,35759
SYC,1950,36322
SYC,1951,36883
SYC,1952,37438
SYC,1953,37966
SYC,1954,38453
SYC,1955,38904
SYC,1956,39332
SYC,1957,39769
SYC,1958,40252
SYC,1959,40829
SYC,1960,41538
SYC,1961,42402
SYC,1962,43409
SYC,1963,44515
SYC,1964,45651
SYC,1965,46770
SYC,1966,47851
SYC,1967,48911
SYC,1968,49985
SYC,1969,51124
SYC,1970,52364
SYC,1971,53706
SYC,1972,55128
SYC,1973,56605
SYC,1974,58102
SYC,1975,59589
SYC,1976,61058
SYC,1977,62500
SYC,1978,63880
SYC,1979,65153
SYC,1980,66292
SYC,1981,67298
SYC,1982,68176
SYC,1983,68906
SYC,1984,69463
SYC,1985,69841
SYC,1986,70011
SYC,1987,70010
SYC,1988,69990
SYC,1989,70150
SYC,1990,70627
SYC,1991,71496
SYC,1992,72706
SYC,1993,74111
SYC,1994,75493
SYC,1995,76703
SYC,1996,77678
SYC,1997,78474
SYC,1998,79213
SYC,1999,80066
SYC,2000,81154
SYC,2001,82519
SYC,2002,84096
SYC,2003,85765
SYC,2004,87356
SYC,2005,88747
SYC,2006,89896
SYC,2007,90841
SYC,2008,91634
SYC,2009,92360
SYC,2010,93081
SYC,2011,93810
SYC,2012,94524
SYC,2013,95215
SYC,2014,95868
SYC,2015,96471
SYC,2016,97026
SYC,2017,97539
SYC,2018,98013
SYC,2019,98447
SYC,2020,98843
SYC,2021,99202
SYC,2022,99526
SYC,2023,99817
SYC,2024,100076
SYC,2025,100307
SYC,2026,100511
SYC,2027,100688
SYC,2028,100843
SYC,2029,100978
SYC,2030,101097
SYC,2031,101200
SYC,2032,101289
SYC,2033,101363
SYC,2034,101422
SYC,2035,101467
SYC,2036,101498
SYC,2037,101512
SYC,2038,101511
SYC,2039,101490
SYC,2040,101449
SYC,2041,101386
SYC,2042,101302
SYC,2043,101193
SYC,2044,101056
SYC,2045,100889
SYC,2046,100692
SYC,2047,100464
SYC,2048,100210
SYC,2049,99929
SYC,2050,99626
SYC,2051,99301
SYC,2052,98956
SYC,2053,98592
SYC,2054,98214
SYC,2055,97822
SYC,2056,97420
SYC,2057,97007
SYC,2058,96588
SYC,2059,96165
SYC,2060,95738
SYC,2061,95311
SYC,2062,94884
SYC,2063,94459
SYC,2064,94036
SYC,2065,93617
SYC,2066,93202
SYC,2067,92791
SYC,2068,92387
SYC,2069,91987
SYC,2070,91593
SYC,2071,91205
SYC,2072,90823
SYC,2073,90445
SYC,2074,90073
SYC,2075,89702
SYC,2076,89334
SYC,2077,88969
SYC,2078,88606
SYC,2079,88246
SYC,2080,87887
SYC,2081,87531
SYC,2082,87176
SYC,2083,86823
SYC,2084,86471
SYC,2085,86121
SYC,2086,85771
SYC,2087,85421
SYC,2088,85071
SYC,2089,84721
SYC,2090,84370
SYC,2091,84018
SYC,2092,83664
SYC,2093,83308
SYC,2094,82950
SYC,2095,82590
SYC,2096,82227
SYC,2097,81861
SYC,2098,81492
SYC,2099,81117
SYC,2100,80740
SYR,1800,1337000
SYR,1801,1337000
SYR,1802,1337000
SYR,1803,1337000
SYR,1804,1337000
SYR,1805,1337000
SYR,1806,1337000
SYR,1807,1337000
SYR,1808,1337000
SYR,1809,1337000
SYR,1810,1337000
SYR,1811,1337000
SYR,1812,1337000
SYR,1813,1337000
SYR,1814,1337000
SYR,1815,1337000
SYR,1816,1337000
SYR,1817,1337000
SYR,1818,1337000
SYR,1819,1337000
SYR,1820,1337000
SYR,1821,1341507
SYR,1822,1346029
SYR,1823,1350566
SYR,1824,1355119
SYR,1825,1359687
SYR,1826,1364270
SYR,1827,1368869
SYR,1828,1373483
SYR,1829,1378113
SYR,1830,1382759
SYR,1831,1387420
SYR,1832,1392097
SYR,1833,1396789
SYR,1834,1401498
SYR,1835,1406222
SYR,1836,1410962
SYR,1837,1415719
SYR,1838,1420491
SYR,1839,1425279
SYR,1840,1430084
SYR,1841,1434904
SYR,1842,1439741
SYR,1843,1444594
SYR,1844,1449464
SYR,1845,1454350
SYR,1846,1459252
SYR,1847,1464171
SYR,1848,1469107
SYR,1849,1474059
SYR,1850,1479028
SYR,1851,1484014
SYR,1852,1489016
SYR,1853,1494036
SYR,1854,1499072
SYR,1855,1504125
SYR,1856,1509195
SYR,1857,1514283
SYR,1858,1519387
SYR,1859,1524509
SYR,1860,1529648
SYR,1861,1534804
SYR,1862,1539978
SYR,1863,1545169
SYR,1864,1550378
SYR,1865,1555604
SYR,1866,1560847
SYR,1867,1566109
SYR,1868,1571388
SYR,1869,1576685
SYR,1870,1582000
SYR,1871,1590538
SYR,1872,1599123
SYR,1873,1607753
SYR,1874,1616431
SYR,1875,1625155
SYR,1876,1633926
SYR,1877,1642744
SYR,1878,1651610
SYR,1879,1660524
SYR,1880,1669487
SYR,1881,1678497
SYR,1882,1687556
SYR,1883,1696664
SYR,1884,1705821
SYR,1885,1715028
SYR,1886,1724284
SYR,1887,1733590
SYR,1888,1742947
SYR,1889,1752353
SYR,1890,1761811
SYR,1891,1771320
SYR,1892,1780880
SYR,1893,1790492
SYR,1894,1800155
SYR,1895,1809871
SYR,1896,1819639
SYR,1897,1829460
SYR,1898,1839334
SYR,1899,1849261
SYR,1900,1859241
SYR,1901,1869276
SYR,1902,1879365
SYR,1903,1889508
SYR,1904,1899706
SYR,1905,1909959
SYR,1906,1920267
SYR,1907,1930631
SYR,1908,1941051
SYR,1909,1951527
SYR,1910,1962060
SYR,1911,1972649
SYR,1912,1983296
SYR,1913,1994000
SYR,1914,2023181
SYR,1915,2052789
SYR,1916,2082830
SYR,1917,2113311
SYR,1918,2144237
SYR,1919,2175617
SYR,1920,2207456
SYR,1921,2239760
SYR,1922,2272537
SYR,1923,2305794
SYR,1924,2339538
SYR,1925,2373776
SYR,1926,2408514
SYR,1927,2443761
SYR,1928,2479524
SYR,1929,2515810
SYR,1930,2552627
SYR,1931,2589983
SYR,1932,2627886
SYR,1933,2666343
SYR,1934,2705363
SYR,1935,2744954
SYR,1936,2785125
SYR,1937,2825883
SYR,1938,2867238
SYR,1939,2909198
SYR,1940,2951772
SYR,1941,2994969
SYR,1942,3038799
SYR,1943,3083269
SYR,1944,3128391
SYR,1945,3174173
SYR,1946,3220625
SYR,1947,3267756
SYR,1948,3315578
SYR,1949,3364099
SYR,1950,3413329
SYR,1951,3500650
SYR,1952,3595227
SYR,1953,3697041
SYR,1954,3805985
SYR,1955,3921864
SYR,1956,4044390
SYR,1957,4173185
SYR,1958,4307809
SYR,1959,4447797
SYR,1960,4592777
SYR,1961,4742596
SYR,1962,4897428
SYR,1963,5057825
SYR,1964,5224579
SYR,1965,5398333
SYR,1966,5579283
SYR,1967,5767478
SYR,1968,5963248
SYR,1969,6166933
SYR,1970,6378802
SYR,1971,6599366
SYR,1972,6828765
SYR,1973,7066474
SYR,1974,7311685
SYR,1975,7564000
SYR,1976,7822610
SYR,1977,8088148
SYR,1978,8363346
SYR,1979,8651904
SYR,1980,8956156
SYR,1981,9277263
SYR,1982,9613517
SYR,1983,9960833
SYR,1984,10313485
SYR,1985,10667245
SYR,1986,11020718
SYR,1987,11374772
SYR,1988,11730217
SYR,1989,12088714
SYR,1990,12451539
SYR,1991,12817578
SYR,1992,13186187
SYR,1993,13559642
SYR,1994,13941025
SYR,1995,14331962
SYR,1996,14736209
SYR,1997,15151962
SYR,1998,15568797
SYR,1999,15972430
SYR,2000,16354050
SYR,2001,16694414
SYR,2002,16997521
SYR,2003,17304339
SYR,2004,17671913
SYR,2005,18132842
SYR,2006,18728200
SYR,2007,19425597
SYR,2008,20097057
SYR,2009,20566871
SYR,2010,20720602
SYR,2011,20501167
SYR,2012,19978756
SYR,2013,19322593
SYR,2014,18772481
SYR,2015,18502413
SYR,2016,18563595
SYR,2017,18906907
SYR,2018,19482401
SYR,2019,20201579
SYR,2020,20993588
SYR,2021,21853658
SYR,2022,22789428
SYR,2023,23754043
SYR,2024,24691309
SYR,2025,25558851
SYR,2026,26335643
SYR,2027,27021998
SYR,2028,27624901
SYR,2029,28161876
SYR,2030,28647474
SYR,2031,29078680
SYR,2032,29453069
SYR,2033,29787971
SYR,2034,30106090
SYR,2035,30424468
SYR,2036,30750599
SYR,2037,31082935
SYR,2038,31418175
SYR,2039,31749089
SYR,2040,32070451
SYR,2041,32382844
SYR,2042,32689315
SYR,2043,32989657
SYR,2044,33283637
SYR,2045,33571029
SYR,2046,33851660
SYR,2047,34125352
SYR,2048,34391870
SYR,2049,34650965
SYR,2050,34902406
SYR,2051,35146040
SYR,2052,35381708
SYR,2053,35609174
SYR,2054,35828186
SYR,2055,36038545
SYR,2056,36240186
SYR,2057,36433070
SYR,2058,36617077
SYR,2059,36792095
SYR,2060,36958086
SYR,2061,37115031
SYR,2062,37263076
SYR,2063,37402575
SYR,2064,37533999
SYR,2065,37657746
SYR,2066,37774018
SYR,2067,37882915
SYR,2068,37984607
SYR,2069,38079242
SYR,2070,38166976
SYR,2071,38247942
SYR,2072,38322318
SYR,2073,38390353
SYR,2074,38452322
SYR,2075,38508440
SYR,2076,38558868
SYR,2077,38603650
SYR,2078,38642738
SYR,2079,38676016
SYR,2080,38703412
SYR,2081,38724952
SYR,2082,38740727
SYR,2083,38750809
SYR,2084,38755280
SYR,2085,38754212
SYR,2086,38747669
SYR,2087,38735677
SYR,2088,38718213
SYR,2089,38695238
SYR,2090,38666742
SYR,2091,38632767
SYR,2092,38593401
SYR,2093,38548763
SYR,2094,38498982
SYR,2095,38444183
SYR,2096,38384480
SYR,2097,38319970
SYR,2098,38250737
SYR,2099,38176849
SYR,2100,38098359
TCA,1800,3296
TCA,1801,3296
TCA,1802,3296
TCA,1803,3296
TCA,1804,3296
TCA,1805,3296
TCA,1806,3296
TCA,1807,3296
TCA,1808,3296
TCA,1809,3296
TCA,1810,3296
TCA,1811,3296
TCA,1812,3296
TCA,1813,3296
TCA,1814,3296
TCA,1815,3296
TCA,1816,3296
TCA,1817,3296
TCA,1818,3296
TCA,1819,3296
TCA,1820,3296
TCA,1821,3319
TCA,1822,3342
TCA,1823,3366
TCA,1824,3389
TCA,1825,3413
TCA,1826,3437
TCA,1827,3461
TCA,1828,3485
TCA,1829,3509
TCA,1830,3533
TCA,1831,3558
TCA,1832,3583
TCA,1833,3608
TCA,1834,3633
TCA,1835,3659
TCA,1836,3684
TCA,1837,3710
TCA,1838,3736
TCA,1839,3762
TCA,1840,3788
TCA,1841,3815
TCA,1842,3841
TCA,1843,3868
TCA,1844,3895
TCA,1845,3922
TCA,1846,3950
TCA,1847,3977
TCA,1848,4005
TCA,1849,4033
TCA,1850,4061
TCA,1851,4089
TCA,1852,4118
TCA,1853,4147
TCA,1854,4176
TCA,1855,4205
TCA,1856,4234
TCA,1857,4264
TCA,1858,4294
TCA,1859,4324
TCA,1860,4354
TCA,1861,4384
TCA,1862,4415
TCA,1863,4446
TCA,1864,4477
TCA,1865,4508
TCA,1866,4539
TCA,1867,4571
TCA,1868,4603
TCA,1869,4635
TCA,1870,4667
TCA,1871,4700
TCA,1872,4700
TCA,1873,4700
TCA,1874,4700
TCA,1875,4700
TCA,1876,4700
TCA,1877,4700
TCA,1878,4700
TCA,1879,4700
TCA,1880,4700
TCA,1881,4700
TCA,1882,4700
TCA,1883,4700
TCA,1884,4700
TCA,1885,4700
TCA,1886,4700
TCA,1887,4700
TCA,1888,4700
TCA,1889,4700
TCA,1890,4700
TCA,1891,4700
TCA,1892,4757
TCA,1893,4814
TCA,1894,4872
TCA,1895,4931
TCA,1896,4991
TCA,1897,5051
TCA,1898,5112
TCA,1899,5174
TCA,1900,5237
TCA,1901,5300
TCA,1902,5329
TCA,1903,5359
TCA,1904,5388
TCA,1905,5418
TCA,1906,5448
TCA,1907,5478
TCA,1908,5508
TCA,1909,5539
TCA,1910,5569
TCA,1911,5600
TCA,1912,5590
TCA,1913,5580
TCA,1914,5570
TCA,1915,5560
TCA,1916,5550
TCA,1917,5540
TCA,1918,5530
TCA,1919,5520
TCA,1920,5510
TCA,1921,5500
TCA,1922,5526
TCA,1923,5552
TCA,1924,5578
TCA,1925,5605
TCA,1926,5631
TCA,1927,5658
TCA,1928,5684
TCA,1929,5711
TCA,1930,5738
TCA,1931,5765
TCA,1932,5792
TCA,1933,5820
TCA,1934,5847
TCA,1935,5875
TCA,1936,5902
TCA,1937,5930
TCA,1938,5958
TCA,1939,5986
TCA,1940,6014
TCA,1941,6043
TCA,1942,6071
TCA,1943,6100
TCA,1944,5937
TCA,1945,5779
TCA,1946,5624
TCA,1947,5474
TCA,1948,5328
TCA,1949,5185
TCA,1950,5047
TCA,1951,4984
TCA,1952,4977
TCA,1953,5016
TCA,1954,5094
TCA,1955,5198
TCA,1956,5318
TCA,1957,5442
TCA,1958,5558
TCA,1959,5656
TCA,1960,5724
TCA,1961,5760
TCA,1962,5762
TCA,1963,5741
TCA,1964,5705
TCA,1965,5669
TCA,1966,5629
TCA,1967,5589
TCA,1968,5563
TCA,1969,5573
TCA,1970,5632
TCA,1971,5750
TCA,1972,5924
TCA,1973,6132
TCA,1974,6346
TCA,1975,6546
TCA,1976,6723
TCA,1977,6886
TCA,1978,7057
TCA,1979,7262
TCA,1980,7525
TCA,1981,7855
TCA,1982,8244
TCA,1983,8670
TCA,1984,9096
TCA,1985,9501
TCA,1986,9872
TCA,1987,10222
TCA,1988,10587
TCA,1989,11018
TCA,1990,11549
TCA,1991,12216
TCA,1992,13005
TCA,1993,13848
TCA,1994,14644
TCA,1995,15333
TCA,1996,15859
TCA,1997,16275
TCA,1998,16763
TCA,1999,17573
TCA,2000,18873
TCA,2001,20728
TCA,2002,23044
TCA,2003,25625
TCA,2004,28191
TCA,2005,30531
TCA,2006,32590
TCA,2007,34404
TCA,2008,35960
TCA,2009,37271
TCA,2010,38354
TCA,2011,39184
TCA,2012,39761
TCA,2013,40159
TCA,2014,40479
TCA,2015,40797
TCA,2016,41143
TCA,2017,41506
TCA,2018,41878
TCA,2019,42233
TCA,2020,42554
TCA,2021,42847
TCA,2022,43124
TCA,2023,43389
TCA,2024,43643
TCA,2025,43890
TCA,2026,44130
TCA,2027,44363
TCA,2028,44588
TCA,2029,44808
TCA,2030,45020
TCA,2031,45224
TCA,2032,45421
TCA,2033,45607
TCA,2034,45780
TCA,2035,45939
TCA,2036,46081
TCA,2037,46207
TCA,2038,46316
TCA,2039,46404
TCA,2040,46473
TCA,2041,46521
TCA,2042,46547
TCA,2043,46553
TCA,2044,46538
TCA,2045,46502
TCA,2046,46446
TCA,2047,46371
TCA,2048,46278
TCA,2049,46168
TCA,2050,46045
TCA,2051,45908
TCA,2052,45759
TCA,2053,45601
TCA,2054,45433
TCA,2055,45258
TCA,2056,45078
TCA,2057,44894
TCA,2058,44706
TCA,2059,44515
TCA,2060,44323
TCA,2061,44130
TCA,2062,43937
TCA,2063,43745
TCA,2064,43555
TCA,2065,43366
TCA,2066,43180
TCA,2067,42996
TCA,2068,42817
TCA,2069,42642
TCA,2070,42472
TCA,2071,42307
TCA,2072,42148
TCA,2073,41994
TCA,2074,41844
TCA,2075,41701
TCA,2076,41563
TCA,2077,41430
TCA,2078,41301
TCA,2079,41177
TCA,2080,41056
TCA,2081,40938
TCA,2082,40823
TCA,2083,40709
TCA,2084,40596
TCA,2085,40480
TCA,2086,40364
TCA,2087,40244
TCA,2088,40123
TCA,2089,39998
TCA,2090,39870
TCA,2091,39738
TCA,2092,39602
TCA,2093,39462
TCA,2094,39320
TCA,2095,39176
TCA,2096,39031
TCA,2097,38886
TCA,2098,38741
TCA,2099,38597
TCA,2100,38455
TCD,1800,1432000
TCD,1801,1432000
TCD,1802,1432000
TCD,1803,1432000
TCD,1804,1432000
TCD,1805,1432000
TCD,1806,1432000
TCD,1807,1432000
TCD,1808,1432000
TCD,1809,1432000
TCD,1810,1432000
TCD,1811,1432000
TCD,1812,1432000
TCD,1813,1432000
TCD,1814,1432000
TCD,1815,1432000
TCD,1816,1432000
TCD,1817,1432000
TCD,1818,1432000
TCD,1819,1432000
TCD,1820,1432000
TCD,1821,1432000
TCD,1822,1432000
TCD,1823,1432000
TCD,1824,1432000
TCD,1825,1432000
TCD,1826,1432000
TCD,1827,1432000
TCD,1828,1432000
TCD,1829,1432000
TCD,1830,1432000
TCD,1831,1432000
TCD,1832,1432000
TCD,1833,1432000
TCD,1834,1432000
TCD,1835,1432000
TCD,1836,1432000
TCD,1837,1432000
TCD,1838,1432000
TCD,1839,1432000
TCD,1840,1432000
TCD,1841,1432000
TCD,1842,1432000
TCD,1843,1432000
TCD,1844,1432000
TCD,1845,1432000
TCD,1846,1432000
TCD,1847,1432000
TCD,1848,1432000
TCD,1849,1432000
TCD,1850,1432000
TCD,1851,1432000
TCD,1852,1432000
TCD,1853,1432000
TCD,1854,1432000
TCD,1855,1432000
TCD,1856,1432000
TCD,1857,1432000
TCD,1858,1432000
TCD,1859,1432000
TCD,1860,1432000
TCD,1861,1432000
TCD,1862,1432000
TCD,1863,1432000
TCD,1864,1432000
TCD,1865,1432000
TCD,1866,1432000
TCD,1867,1432000
TCD,1868,1432000
TCD,1869,1432000
TCD,1870,1432000
TCD,1871,1432000
TCD,1872,1432000
TCD,1873,1432000
TCD,1874,1432000
TCD,1875,1432000
TCD,1876,1432000
TCD,1877,1432000
TCD,1878,1432000
TCD,1879,1432000
TCD,1880,1432000
TCD,1881,1432000
TCD,1882,1432000
TCD,1883,1432000
TCD,1884,1432000
TCD,1885,1432000
TCD,1886,1432000
TCD,1887,1432000
TCD,1888,1432000
TCD,1889,1432000
TCD,1890,1432000
TCD,1891,1432000
TCD,1892,1432000
TCD,1893,1432000
TCD,1894,1432000
TCD,1895,1432000
TCD,1896,1432000
TCD,1897,1432000
TCD,1898,1432000
TCD,1899,1432000
TCD,1900,1432000
TCD,1901,1432000
TCD,1902,1432000
TCD,1903,1432000
TCD,1904,1432000
TCD,1905,1432000
TCD,1906,1432000
TCD,1907,1432000
TCD,1908,1432000
TCD,1909,1432000
TCD,1910,1432000
TCD,1911,1432000
TCD,1912,1432000
TCD,1913,1432000
TCD,1914,1432000
TCD,1915,1432000
TCD,1916,1432000
TCD,1917,1432000
TCD,1918,1432000
TCD,1919,1432000
TCD,1920,1432000
TCD,1921,1432000
TCD,1922,1432000
TCD,1923,1432000
TCD,1924,1432000
TCD,1925,1432000
TCD,1926,1432000
TCD,1927,1432000
TCD,1928,1432000
TCD,1929,1432000
TCD,1930,1432000
TCD,1931,1432000
TCD,1932,1432000
TCD,1933,1432000
TCD,1934,1432000
TCD,1935,1432000
TCD,1936,1432000
TCD,1937,1487100
TCD,1938,1544321
TCD,1939,1603743
TCD,1940,1665452
TCD,1941,1729535
TCD,1942,1796084
TCD,1943,1865193
TCD,1944,1936962
TCD,1945,2011492
TCD,1946,2088890
TCD,1947,2169266
TCD,1948,2252735
TCD,1949,2339415
TCD,1950,2502314
TCD,1951,2544102
TCD,1952,2589278
TCD,1953,2636785
TCD,1954,2685842
TCD,1955,2735936
TCD,1956,2786844
TCD,1957,2838612
TCD,1958,2891526
TCD,1959,2946040
TCD,1960,3002596
TCD,1961,3061423
TCD,1962,3122357
TCD,1963,3184775
TCD,1964,3247798
TCD,1965,3310921
TCD,1966,3373563
TCD,1967,3436227
TCD,1968,3500778
TCD,1969,3569778
TCD,1970,3644911
TCD,1971,3727382
TCD,1972,3816299
TCD,1973,3908729
TCD,1974,4000511
TCD,1975,4088858
TCD,1976,4173070
TCD,1977,4254770
TCD,1978,4336389
TCD,1979,4421448
TCD,1980,4512795
TCD,1981,4610964
TCD,1982,4716073
TCD,1983,4830055
TCD,1984,4955088
TCD,1985,5092650
TCD,1986,5244158
TCD,1987,5409275
TCD,1988,5585528
TCD,1989,5769273
TCD,1990,5958022
TCD,1991,6151213
TCD,1992,6350174
TCD,1993,6556628
TCD,1994,6773104
TCD,1995,7001634
TCD,1996,7242018
TCD,1997,7494143
TCD,1998,7760157
TCD,1999,8042713
TCD,2000,8343321
TCD,2001,8663599
TCD,2002,9002102
TCD,2003,9353516
TCD,2004,9710498
TCD,2005,10067932
TCD,2006,10423616
TCD,2007,10779504
TCD,2008,11139740
TCD,2009,11510535
TCD,2010,11896380
TCD,2011,12298512
TCD,2012,12715465
TCD,2013,13145788
TCD,2014,13587053
TCD,2015,14037472
TCD,2016,14496739
TCD,2017,14965482
TCD,2018,15443905
TCD,2019,15932433
TCD,2020,16431332
TCD,2021,16940485
TCD,2022,17459577
TCD,2023,17988450
TCD,2024,18526913
TCD,2025,19074752
TCD,2026,19631835
TCD,2027,20197952
TCD,2028,20772707
TCD,2029,21355633
TCD,2030,21946338
TCD,2031,22544547
TCD,2032,23150120
TCD,2033,23762965
TCD,2034,24383056
TCD,2035,25010319
TCD,2036,25644565
TCD,2037,26285552
TCD,2038,26933079
TCD,2039,27586940
TCD,2040,28246919
TCD,2041,28912813
TCD,2042,29584398
TCD,2043,30261412
TCD,2044,30943577
TCD,2045,31630622
TCD,2046,32322288
TCD,2047,33018346
TCD,2048,33718595
TCD,2049,34422847
TCD,2050,35130891
TCD,2051,35842501
TCD,2052,36557391
TCD,2053,37275213
TCD,2054,37995582
TCD,2055,38718148
TCD,2056,39442576
TCD,2057,40168627
TCD,2058,40896174
TCD,2059,41625143
TCD,2060,42355385
TCD,2061,43086671
TCD,2062,43818616
TCD,2063,44550715
TCD,2064,45282374
TCD,2065,46013079
TCD,2066,46742452
TCD,2067,47470241
TCD,2068,48196196
TCD,2069,48920120
TCD,2070,49641779
TCD,2071,50360879
TCD,2072,51077076
TCD,2073,51790045
TCD,2074,52499449
TCD,2075,53204960
TCD,2076,53906312
TCD,2077,54603226
TCD,2078,55295346
TCD,2079,55982299
TCD,2080,56663757
TCD,2081,57339491
TCD,2082,58009319
TCD,2083,58673035
TCD,2084,59330450
TCD,2085,59981412
TCD,2086,60625707
TCD,2087,61263235
TCD,2088,61894105
TCD,2089,62518524
TCD,2090,63136594
TCD,2091,63748262
TCD,2092,64353332
TCD,2093,64951525
TCD,2094,65542533
TCD,2095,66126084
TCD,2096,66701958
TCD,2097,67269999
TCD,2098,67830114
TCD,2099,68382279
TCD,2100,68926529
TGO,1800,445985
TGO,1801,445985
TGO,1802,445985
TGO,1803,445985
TGO,1804,445985
TGO,1805,445985
TGO,1806,445985
TGO,1807,445985
TGO,1808,445985
TGO,1809,445985
TGO,1810,445985
TGO,1811,445985
TGO,1812,445985
TGO,1813,445985
TGO,1814,445985
TGO,1815,445985
TGO,1816,445985
TGO,1817,445985
TGO,1818,445985
TGO,1819,445985
TGO,1820,445985
TGO,1821,449916
TGO,1822,453881
TGO,1823,457881
TGO,1824,461916
TGO,1825,465987
TGO,1826,470094
TGO,1827,474237
TGO,1828,478417
TGO,1829,482633
TGO,1830,486886
TGO,1831,491177
TGO,1832,495506
TGO,1833,499873
TGO,1834,504279
TGO,1835,508723
TGO,1836,513206
TGO,1837,517729
TGO,1838,522292
TGO,1839,526895
